Filename,Upper left,Lower left,Upper right,Lower right,Center
b205df2d-84d0-4ea8-84a0-491be4b353e1_left.tif,"-111.9750367,33.0747110","-111.9750367,33.0747010","-111.9750279,33.0747110","-111.9750279,33.0747010","-111.9750323,33.0747060"
c13139df-d679-45be-a542-dca66193b834_left.tif,"-111.9750310,33.0747110","-111.9750310,33.0747010","-111.9750221,33.0747110","-111.9750221,33.0747010","-111.9750265,33.0747060"
68abfcfc-70fb-4115-95c3-d8d0bd560b46_left.tif,"-111.9750253,33.0747108","-111.9750253,33.0747008","-111.9750165,33.0747108","-111.9750165,33.0747008","-111.9750209,33.0747058"
92b126fc-4277-483d-a4fc-8fdbc0875737_left.tif,"-111.9750198,33.0747108","-111.9750198,33.0747008","-111.9750110,33.0747108","-111.9750110,33.0747008","-111.9750154,33.0747058"
0f0d1e58-e8a7-4c31-a68d-e0d8a47aa485_left.tif,"-111.9750143,33.0747108","-111.9750143,33.0747007","-111.9750055,33.0747108","-111.9750055,33.0747007","-111.9750099,33.0747057"
3f784ba4-7864-4c23-89dc-9cb0136bd1c4_left.tif,"-111.9750087,33.0747108","-111.9750087,33.0747007","-111.9749999,33.0747108","-111.9749999,33.0747007","-111.9750043,33.0747057"
849c9200-cb20-41bb-95af-e424b08f31d5_left.tif,"-111.9750038,33.0747108","-111.9750038,33.0747007","-111.9749950,33.0747108","-111.9749950,33.0747007","-111.9749994,33.0747057"
38066262-3237-475b-8205-05d1a56c07c1_left.tif,"-111.9749982,33.0747108","-111.9749982,33.0747007","-111.9749893,33.0747108","-111.9749893,33.0747007","-111.9749937,33.0747057"
b06208b3-178b-4f3f-8178-dbee44324625_left.tif,"-111.9749927,33.0747107","-111.9749927,33.0747006","-111.9749839,33.0747107","-111.9749839,33.0747006","-111.9749883,33.0747056"
a0a9d79b-b17f-4d5f-9eb5-275c9b343ec0_left.tif,"-111.9749875,33.0747107","-111.9749875,33.0747006","-111.9749786,33.0747107","-111.9749786,33.0747006","-111.9749830,33.0747057"
b7d424bb-c007-4be4-b79c-94db07cddb41_left.tif,"-111.9749820,33.0747107","-111.9749820,33.0747006","-111.9749732,33.0747107","-111.9749732,33.0747006","-111.9749776,33.0747057"
394d582e-b211-4cd4-bd79-609fd22fea9f_left.tif,"-111.9749766,33.0747099","-111.9749766,33.0746998","-111.9749677,33.0747099","-111.9749677,33.0746998","-111.9749722,33.0747049"
202c4754-8b35-406f-a6b5-426b9bc066c7_left.tif,"-111.9749713,33.0747099","-111.9749713,33.0746998","-111.9749625,33.0747099","-111.9749625,33.0746998","-111.9749669,33.0747049"
b77a5819-df6d-4a61-bed2-8f007038b2d9_left.tif,"-111.9749658,33.0747105","-111.9749658,33.0747004","-111.9749570,33.0747105","-111.9749570,33.0747004","-111.9749614,33.0747055"
a020854f-829d-4ce4-9d85-fdd7d6eeab5a_left.tif,"-111.9749603,33.0747105","-111.9749603,33.0747005","-111.9749515,33.0747105","-111.9749515,33.0747005","-111.9749559,33.0747055"
ed3804fa-aa85-4fa1-9a13-9f2a248cceea_left.tif,"-111.9749551,33.0747103","-111.9749551,33.0747003","-111.9749462,33.0747103","-111.9749462,33.0747003","-111.9749507,33.0747053"
57a9ba0d-c6b4-43b2-9c05-9aee45635455_left.tif,"-111.9749494,33.0747103","-111.9749494,33.0747003","-111.9749406,33.0747103","-111.9749406,33.0747003","-111.9749450,33.0747053"
625fd82e-8ab2-4737-a2fc-17a727b3981d_left.tif,"-111.9749447,33.0747103","-111.9749447,33.0747003","-111.9749359,33.0747103","-111.9749359,33.0747003","-111.9749403,33.0747053"
45b52200-e8bc-423a-be9a-c8334f439930_left.tif,"-111.9749391,33.0747103","-111.9749391,33.0747003","-111.9749303,33.0747103","-111.9749303,33.0747003","-111.9749347,33.0747053"
256d0faf-83a9-40fa-b203-45fdcf8f58c6_left.tif,"-111.9749333,33.0747105","-111.9749333,33.0747004","-111.9749245,33.0747105","-111.9749245,33.0747004","-111.9749289,33.0747054"
c462b269-595b-492e-b9fa-a3d5b8459b9c_left.tif,"-111.9749277,33.0747105","-111.9749277,33.0747004","-111.9749188,33.0747105","-111.9749188,33.0747004","-111.9749232,33.0747054"
728d9cdd-8f74-4759-bf6a-5670fabe89de_left.tif,"-111.9749226,33.0747085","-111.9749226,33.0746984","-111.9749138,33.0747085","-111.9749138,33.0746984","-111.9749182,33.0747034"
6409c8bb-3c40-477d-9000-6b537882e805_left.tif,"-111.9749170,33.0747085","-111.9749170,33.0746984","-111.9749081,33.0747085","-111.9749081,33.0746984","-111.9749126,33.0747034"
1bf9b31a-8fde-4e02-bdad-5cd43c395600_left.tif,"-111.9749121,33.0747085","-111.9749121,33.0746984","-111.9749032,33.0747085","-111.9749032,33.0746984","-111.9749076,33.0747034"
36ef5fd9-f16c-4962-ae71-b20f401d6d25_left.tif,"-111.9749064,33.0747085","-111.9749064,33.0746984","-111.9748976,33.0747085","-111.9748976,33.0746984","-111.9749020,33.0747035"
658ffa05-b913-4f62-88c8-761edebbf31d_left.tif,"-111.9749009,33.0747091","-111.9749009,33.0746990","-111.9748920,33.0747091","-111.9748920,33.0746990","-111.9748964,33.0747041"
5458df93-9b1d-4735-8cbb-71f3f32c2735_left.tif,"-111.9748953,33.0747091","-111.9748953,33.0746990","-111.9748864,33.0747091","-111.9748864,33.0746990","-111.9748908,33.0747041"
2e8facbe-5d50-4bbb-8eb1-505b13f588df_left.tif,"-111.9748898,33.0747086","-111.9748898,33.0746985","-111.9748810,33.0747086","-111.9748810,33.0746985","-111.9748854,33.0747036"
ad06752b-a77c-4b1f-a304-b206d8e73385_left.tif,"-111.9748842,33.0747086","-111.9748842,33.0746985","-111.9748754,33.0747086","-111.9748754,33.0746985","-111.9748798,33.0747036"
beb947f4-2cab-410b-91e1-8a969d772cc3_left.tif,"-111.9748790,33.0747090","-111.9748790,33.0746990","-111.9748702,33.0747090","-111.9748702,33.0746990","-111.9748746,33.0747040"
970f939f-910d-4bd5-9987-e07445eb6c89_left.tif,"-111.9748737,33.0747090","-111.9748737,33.0746990","-111.9748648,33.0747090","-111.9748648,33.0746990","-111.9748693,33.0747040"
a5f0c3de-3895-47c7-9805-22c04f53be61_left.tif,"-111.9748681,33.0747086","-111.9748681,33.0746986","-111.9748593,33.0747086","-111.9748593,33.0746986","-111.9748637,33.0747036"
855e8b6c-53b5-42d0-beab-57b411240a87_left.tif,"-111.9748625,33.0747086","-111.9748625,33.0746986","-111.9748536,33.0747086","-111.9748536,33.0746986","-111.9748581,33.0747036"
2b7c3813-1c8b-4bac-b73e-e12c528b5302_left.tif,"-111.9748572,33.0747090","-111.9748572,33.0746990","-111.9748483,33.0747090","-111.9748483,33.0746990","-111.9748527,33.0747040"
710078ea-c99b-47b1-baf9-a76e36ad7585_left.tif,"-111.9748520,33.0747090","-111.9748520,33.0746989","-111.9748432,33.0747090","-111.9748432,33.0746989","-111.9748476,33.0747039"
e512ec60-a13a-4c26-a35f-864e2c55c4cd_left.tif,"-111.9748463,33.0747090","-111.9748463,33.0746989","-111.9748375,33.0747090","-111.9748375,33.0746989","-111.9748419,33.0747039"
66d35a28-16a1-47cd-8d2c-aabb7a4b6899_left.tif,"-111.9748411,33.0747096","-111.9748411,33.0746995","-111.9748323,33.0747096","-111.9748323,33.0746995","-111.9748367,33.0747045"
88652e5b-0d7d-4f66-a94f-caee7cb1e80d_left.tif,"-111.9748357,33.0747098","-111.9748357,33.0746997","-111.9748269,33.0747098","-111.9748269,33.0746997","-111.9748313,33.0747047"
e2a6305d-89d9-4719-ba69-7b4f961cf807_left.tif,"-111.9748301,33.0747099","-111.9748301,33.0746998","-111.9748213,33.0747099","-111.9748213,33.0746998","-111.9748257,33.0747048"
8fc3d9f9-01a4-473d-9ab8-cfe6010e3efe_left.tif,"-111.9748249,33.0747103","-111.9748249,33.0747002","-111.9748161,33.0747103","-111.9748161,33.0747002","-111.9748205,33.0747053"
46aa77c3-e70f-4ccd-9a95-110db7ae0bc1_left.tif,"-111.9748193,33.0747102","-111.9748193,33.0747001","-111.9748104,33.0747102","-111.9748104,33.0747001","-111.9748149,33.0747052"
fbe6232e-0bd6-4637-bc83-4da2b2a39394_left.tif,"-111.9748147,33.0747102","-111.9748147,33.0747001","-111.9748059,33.0747102","-111.9748059,33.0747001","-111.9748103,33.0747052"
7193b321-80cb-4050-95ce-27c7f166a7d9_left.tif,"-111.9750540,33.0747212","-111.9750540,33.0747112","-111.9750452,33.0747212","-111.9750452,33.0747112","-111.9750496,33.0747162"
8ac27dd0-56d2-428b-be03-0742bf3e0007_left.tif,"-111.9750488,33.0747212","-111.9750488,33.0747112","-111.9750400,33.0747212","-111.9750400,33.0747112","-111.9750444,33.0747162"
275b899d-653e-4b35-bcc2-555846610c2a_left.tif,"-111.9750435,33.0747206","-111.9750435,33.0747106","-111.9750347,33.0747206","-111.9750347,33.0747106","-111.9750391,33.0747156"
96a1ead0-728b-48e6-88d4-76df2fcc4ba8_left.tif,"-111.9750382,33.0747206","-111.9750382,33.0747106","-111.9750294,33.0747206","-111.9750294,33.0747106","-111.9750338,33.0747156"
54e0cd47-b547-4157-b00c-538f1f0fd677_left.tif,"-111.9750326,33.0747206","-111.9750326,33.0747105","-111.9750238,33.0747206","-111.9750238,33.0747105","-111.9750282,33.0747155"
877aed87-891b-44e5-b8d1-83f461f05504_left.tif,"-111.9750271,33.0747206","-111.9750271,33.0747105","-111.9750183,33.0747206","-111.9750183,33.0747105","-111.9750227,33.0747155"
d9664e5e-2d3f-43d2-a7ff-f0f7430b8efd_left.tif,"-111.9750214,33.0747203","-111.9750214,33.0747102","-111.9750126,33.0747203","-111.9750126,33.0747102","-111.9750170,33.0747152"
2d9c5e53-486c-475c-b06c-ee7b79bc2321_left.tif,"-111.9750158,33.0747203","-111.9750158,33.0747102","-111.9750070,33.0747203","-111.9750070,33.0747102","-111.9750114,33.0747152"
1c776b46-6304-490d-aa59-7b3fa7ffb8c4_left.tif,"-111.9750107,33.0747198","-111.9750107,33.0747097","-111.9750019,33.0747198","-111.9750019,33.0747097","-111.9750063,33.0747147"
9a973679-c09a-4109-85f2-3f30a5302df1_left.tif,"-111.9750051,33.0747198","-111.9750051,33.0747097","-111.9749963,33.0747198","-111.9749963,33.0747097","-111.9750007,33.0747148"
102aa971-2066-485e-9782-613d31c118f0_left.tif,"-111.9749997,33.0747203","-111.9749997,33.0747102","-111.9749909,33.0747203","-111.9749909,33.0747102","-111.9749953,33.0747153"
88dbf275-cb99-4926-a166-1139ca6d34c4_left.tif,"-111.9749942,33.0747203","-111.9749942,33.0747102","-111.9749854,33.0747203","-111.9749854,33.0747102","-111.9749898,33.0747153"
240c0b56-3624-4195-9d62-5b327ff22396_left.tif,"-111.9749885,33.0747203","-111.9749885,33.0747102","-111.9749797,33.0747203","-111.9749797,33.0747102","-111.9749841,33.0747153"
eec5a164-44cc-4524-9a99-27bb333bff10_left.tif,"-111.9749830,33.0747203","-111.9749830,33.0747102","-111.9749742,33.0747203","-111.9749742,33.0747102","-111.9749786,33.0747153"
32c0eecb-72a4-4b6e-9893-e2b906cf22be_left.tif,"-111.9749783,33.0747198","-111.9749783,33.0747098","-111.9749694,33.0747198","-111.9749694,33.0747098","-111.9749739,33.0747148"
ad4c8abc-2509-4f15-9fee-1aedb53dd690_left.tif,"-111.9749729,33.0747198","-111.9749729,33.0747098","-111.9749641,33.0747198","-111.9749641,33.0747098","-111.9749685,33.0747148"
a0774251-22aa-4894-a410-dc5188ccaad6_left.tif,"-111.9749674,33.0747198","-111.9749674,33.0747098","-111.9749586,33.0747198","-111.9749586,33.0747098","-111.9749630,33.0747148"
91d28b93-449e-4eb4-bf9d-78edb4dbd566_left.tif,"-111.9749619,33.0747198","-111.9749619,33.0747098","-111.9749531,33.0747198","-111.9749531,33.0747098","-111.9749575,33.0747148"
a0e02bd2-174e-43d4-b92b-3337e664872b_left.tif,"-111.9749567,33.0747198","-111.9749567,33.0747098","-111.9749479,33.0747198","-111.9749479,33.0747098","-111.9749523,33.0747148"
004a8c87-1bf0-4565-96f5-e5e951a9da88_left.tif,"-111.9749511,33.0747198","-111.9749511,33.0747097","-111.9749422,33.0747198","-111.9749422,33.0747097","-111.9749467,33.0747147"
f23ff65f-7b29-47e7-b1be-0ef111dea031_left.tif,"-111.9749457,33.0747198","-111.9749457,33.0747097","-111.9749369,33.0747198","-111.9749369,33.0747097","-111.9749413,33.0747147"
8f2e11ed-05cf-4828-b784-217c9bb478d4_left.tif,"-111.9749402,33.0747198","-111.9749402,33.0747097","-111.9749313,33.0747198","-111.9749313,33.0747097","-111.9749358,33.0747147"
398c3106-019e-4091-b36b-599c1446ee6e_left.tif,"-111.9749353,33.0747198","-111.9749353,33.0747097","-111.9749265,33.0747198","-111.9749265,33.0747097","-111.9749309,33.0747147"
a95baaf0-9d23-4d38-8f09-89afe33c3549_left.tif,"-111.9749295,33.0747180","-111.9749295,33.0747079","-111.9749207,33.0747180","-111.9749207,33.0747079","-111.9749251,33.0747129"
9370c007-c5b7-44f2-9b7a-a7470b3d51e7_left.tif,"-111.9749241,33.0747180","-111.9749241,33.0747079","-111.9749153,33.0747180","-111.9749153,33.0747079","-111.9749197,33.0747130"
518a0a42-9b79-441e-bffb-71457488a7a9_left.tif,"-111.9749185,33.0747180","-111.9749185,33.0747079","-111.9749097,33.0747180","-111.9749097,33.0747079","-111.9749141,33.0747130"
4586d3a0-9c71-45e2-b825-1056fdd66e12_left.tif,"-111.9749132,33.0747180","-111.9749132,33.0747079","-111.9749044,33.0747180","-111.9749044,33.0747079","-111.9749088,33.0747130"
34ead521-ad52-4ab8-ad75-ddc4922ac32e_left.tif,"-111.9749075,33.0747180","-111.9749075,33.0747079","-111.9748987,33.0747180","-111.9748987,33.0747079","-111.9749031,33.0747130"
74d419ca-35f2-4c30-ad37-c3cf30e9ed19_left.tif,"-111.9749021,33.0747180","-111.9749021,33.0747079","-111.9748933,33.0747180","-111.9748933,33.0747079","-111.9748977,33.0747130"
57e4615d-3fda-4b51-82cd-341cec4c201f_left.tif,"-111.9748967,33.0747180","-111.9748967,33.0747080","-111.9748879,33.0747180","-111.9748879,33.0747080","-111.9748923,33.0747130"
3212bf35-0709-4bb9-9db2-8fec24e8a4b0_left.tif,"-111.9748914,33.0747181","-111.9748914,33.0747081","-111.9748826,33.0747181","-111.9748826,33.0747081","-111.9748870,33.0747131"
bdc4e02e-81a8-4049-bec7-c3aa7c448722_left.tif,"-111.9748857,33.0747180","-111.9748857,33.0747080","-111.9748769,33.0747180","-111.9748769,33.0747080","-111.9748813,33.0747130"
f1102bd7-919b-4160-9b0c-507dded1ffb5_left.tif,"-111.9748803,33.0747180","-111.9748803,33.0747080","-111.9748714,33.0747180","-111.9748714,33.0747080","-111.9748759,33.0747130"
4c2ff066-6bfd-43fe-a0ee-0cdad850cb39_left.tif,"-111.9748750,33.0747180","-111.9748750,33.0747080","-111.9748662,33.0747180","-111.9748662,33.0747080","-111.9748706,33.0747130"
88f4bba6-18f0-443c-ad6c-27b1c3f3fb76_left.tif,"-111.9748697,33.0747180","-111.9748697,33.0747079","-111.9748609,33.0747180","-111.9748609,33.0747079","-111.9748653,33.0747129"
fc22ea3d-e5cf-4635-9bf4-902c8136013c_left.tif,"-111.9748641,33.0747180","-111.9748641,33.0747079","-111.9748553,33.0747180","-111.9748553,33.0747079","-111.9748597,33.0747129"
4a876512-70bb-445e-8234-baab2671070f_left.tif,"-111.9748587,33.0747180","-111.9748587,33.0747079","-111.9748498,33.0747180","-111.9748498,33.0747079","-111.9748542,33.0747129"
b7f5ecb6-bdc7-48d1-9d79-ceded10995a7_left.tif,"-111.9748531,33.0747180","-111.9748531,33.0747079","-111.9748443,33.0747180","-111.9748443,33.0747079","-111.9748487,33.0747129"
11d59245-7d7a-4915-ad57-f44f5044d9be_left.tif,"-111.9748478,33.0747180","-111.9748478,33.0747079","-111.9748390,33.0747180","-111.9748390,33.0747079","-111.9748434,33.0747129"
96c68b5e-d542-414d-92ff-460fec5a9918_left.tif,"-111.9748423,33.0747193","-111.9748423,33.0747092","-111.9748335,33.0747193","-111.9748335,33.0747092","-111.9748379,33.0747143"
ed299452-8522-4be5-a043-ff6a82fbf4df_left.tif,"-111.9748368,33.0747193","-111.9748368,33.0747092","-111.9748279,33.0747193","-111.9748279,33.0747092","-111.9748324,33.0747143"
888b1301-e63e-4093-a69f-df749cff073a_left.tif,"-111.9748316,33.0747193","-111.9748316,33.0747092","-111.9748227,33.0747193","-111.9748227,33.0747092","-111.9748272,33.0747143"
d23cfee6-8b92-41bc-a581-9010e5ba05e4_left.tif,"-111.9748263,33.0747192","-111.9748263,33.0747091","-111.9748175,33.0747192","-111.9748175,33.0747091","-111.9748219,33.0747142"
6bdf7c68-3292-415b-9ea7-92b140787995_left.tif,"-111.9748207,33.0747192","-111.9748207,33.0747091","-111.9748119,33.0747192","-111.9748119,33.0747091","-111.9748163,33.0747142"
edceb939-87e4-4148-85f3-a71d04a3a4df_left.tif,"-111.9748147,33.0747192","-111.9748147,33.0747092","-111.9748059,33.0747192","-111.9748059,33.0747092","-111.9748103,33.0747142"
56e00cbf-77af-4768-b8c8-6b755533adc3_left.tif,"-111.9750532,33.0747306","-111.9750532,33.0747205","-111.9750444,33.0747306","-111.9750444,33.0747205","-111.9750488,33.0747255"
8fb4fea8-d73e-46ee-be60-084815f2ce45_left.tif,"-111.9750478,33.0747306","-111.9750478,33.0747205","-111.9750390,33.0747306","-111.9750390,33.0747205","-111.9750434,33.0747255"
41b8b663-e7c1-4d46-bdeb-a896cb3cd990_left.tif,"-111.9750422,33.0747306","-111.9750422,33.0747205","-111.9750334,33.0747306","-111.9750334,33.0747205","-111.9750378,33.0747255"
e47145bb-69f1-4dfc-b0b5-375c66fe3f0b_left.tif,"-111.9750366,33.0747295","-111.9750366,33.0747194","-111.9750278,33.0747295","-111.9750278,33.0747194","-111.9750322,33.0747244"
aba89926-0b88-4a9a-ae5a-8907338dae48_left.tif,"-111.9750310,33.0747295","-111.9750310,33.0747194","-111.9750222,33.0747295","-111.9750222,33.0747194","-111.9750266,33.0747244"
c33e051d-479f-402a-b3c8-7026bfad7a02_left.tif,"-111.9750257,33.0747295","-111.9750257,33.0747194","-111.9750169,33.0747295","-111.9750169,33.0747194","-111.9750213,33.0747245"
aa0e81db-3f9a-4943-9a85-f0dedc3eea62_left.tif,"-111.9750199,33.0747293","-111.9750199,33.0747192","-111.9750111,33.0747293","-111.9750111,33.0747192","-111.9750155,33.0747243"
ad361075-961f-490f-aa9c-4ec63e326bbd_left.tif,"-111.9750143,33.0747294","-111.9750143,33.0747193","-111.9750055,33.0747294","-111.9750055,33.0747193","-111.9750099,33.0747244"
03fe9e4e-4c89-41b3-830a-b2a36e3b0781_left.tif,"-111.9750091,33.0747294","-111.9750091,33.0747193","-111.9750003,33.0747294","-111.9750003,33.0747193","-111.9750047,33.0747244"
08b9c24b-3100-42be-ba82-970f68190dd2_left.tif,"-111.9750038,33.0747294","-111.9750038,33.0747193","-111.9749950,33.0747294","-111.9749950,33.0747193","-111.9749994,33.0747244"
bf114bc3-9212-4c39-b363-cbc930ad912d_left.tif,"-111.9749984,33.0747294","-111.9749984,33.0747193","-111.9749895,33.0747294","-111.9749895,33.0747193","-111.9749939,33.0747244"
c8cc57c6-3d9d-45a9-bdc4-dbea1a5c4565_left.tif,"-111.9749928,33.0747294","-111.9749928,33.0747194","-111.9749840,33.0747294","-111.9749840,33.0747194","-111.9749884,33.0747244"
a400efa0-f68b-45a7-be24-430c86d8c4f5_left.tif,"-111.9749876,33.0747294","-111.9749876,33.0747194","-111.9749788,33.0747294","-111.9749788,33.0747194","-111.9749832,33.0747244"
6b9adacd-5aaf-40f5-898b-27c594021930_left.tif,"-111.9749816,33.0747294","-111.9749816,33.0747194","-111.9749728,33.0747294","-111.9749728,33.0747194","-111.9749772,33.0747244"
75d16ff2-7d0c-491e-9560-7c65b62cd4df_left.tif,"-111.9749761,33.0747294","-111.9749761,33.0747194","-111.9749672,33.0747294","-111.9749672,33.0747194","-111.9749717,33.0747244"
38297a94-a7ea-41e7-adbe-9ba904674402_left.tif,"-111.9749708,33.0747294","-111.9749708,33.0747193","-111.9749620,33.0747294","-111.9749620,33.0747193","-111.9749664,33.0747243"
12776511-a765-4709-9c19-d686445d76f1_left.tif,"-111.9749657,33.0747296","-111.9749657,33.0747195","-111.9749568,33.0747296","-111.9749568,33.0747195","-111.9749613,33.0747245"
cf592c89-e0ae-4e10-a94c-65d292ba62dc_left.tif,"-111.9749601,33.0747296","-111.9749601,33.0747195","-111.9749512,33.0747296","-111.9749512,33.0747195","-111.9749557,33.0747245"
841be2bc-6136-4ca1-8ba0-c669b05f63ae_left.tif,"-111.9749551,33.0747294","-111.9749551,33.0747193","-111.9749463,33.0747294","-111.9749463,33.0747193","-111.9749507,33.0747243"
07debc36-2436-4da4-83ed-bbec74083e2c_left.tif,"-111.9749495,33.0747294","-111.9749495,33.0747193","-111.9749407,33.0747294","-111.9749407,33.0747193","-111.9749451,33.0747243"
a242b599-5e11-4335-9cdc-befbb5491d9e_left.tif,"-111.9749443,33.0747294","-111.9749443,33.0747193","-111.9749355,33.0747294","-111.9749355,33.0747193","-111.9749399,33.0747244"
8fbf67c1-8eae-434a-a6f7-57bd98bc3a9b_left.tif,"-111.9749390,33.0747294","-111.9749390,33.0747193","-111.9749302,33.0747294","-111.9749302,33.0747193","-111.9749346,33.0747244"
060a4569-a893-4e79-9453-3df00de8cb86_left.tif,"-111.9749332,33.0747278","-111.9749332,33.0747177","-111.9749244,33.0747278","-111.9749244,33.0747177","-111.9749288,33.0747228"
3d9ac774-4f09-40cb-9c7a-d0eab748b0ce_left.tif,"-111.9749276,33.0747278","-111.9749276,33.0747177","-111.9749187,33.0747278","-111.9749187,33.0747177","-111.9749232,33.0747228"
e4d44d1d-b8d5-4edc-a78a-e841285254db_left.tif,"-111.9749222,33.0747278","-111.9749222,33.0747177","-111.9749133,33.0747278","-111.9749133,33.0747177","-111.9749177,33.0747228"
e4c5b680-15f7-4856-9cb7-235872eef782_left.tif,"-111.9749166,33.0747278","-111.9749166,33.0747177","-111.9749078,33.0747278","-111.9749078,33.0747177","-111.9749122,33.0747228"
48f964e4-7457-489b-805c-96efba211fc5_left.tif,"-111.9749119,33.0747278","-111.9749119,33.0747178","-111.9749030,33.0747278","-111.9749030,33.0747178","-111.9749075,33.0747228"
fdacdd09-14b3-45e6-90be-75e7bb1f8e89_left.tif,"-111.9749063,33.0747278","-111.9749063,33.0747178","-111.9748974,33.0747278","-111.9748974,33.0747178","-111.9749018,33.0747228"
